45	7025	1030 1843 2607 3669 
45	7033	1355 
45	7034	29 
45	7051	703 892 
45	7052	321 
45	7055	3091 4275 
45	7069	767 
45	7074	2144 
45	7099	90 413 3499 3789 
45	7120	451 
45	7127	377 587 
45	7132	225 
45	7146	539 684 1855 2919 3551 
45	7160	1340 
45	7180	400 953 
45	7197	88 
45	7228	661 1025 
45	7244	105 
45	7248	2419 
45	7264	132 
45	7287	803 
45	7316	1198 
45	7329	122 
45	7339	330 362 
45	7357	2838 3205 
45	7378	2037 
45	7444	210 812 
45	7451	710 1994 
45	7463	2367 
45	7475	685 
45	7484	1826 2157 2198 3020 
45	7490	41 
45	7492	2078 
45	7493	377 443 
45	7500	532 620 695 
45	7510	145 
45	7531	763 
45	7549	1363 2484 
45	7561	848 1189 
45	7562	1578 2105 2886 6261 7449 7463 7859 
45	7585	1697 
45	7658	46 
45	7665	1673 
45	7671	664 
45	7678	5520 
45	7693	383 1479 
45	7710	344 
45	7730	734 1118 2404 2841 
45	7748	1040 
45	7750	484 
45	7763	1804 
45	7791	1888 2465 2622 
45	7817	129 
45	7831	4 
45	7847	599 
45	7855	3624 8678 8694 
45	7858	260 
45	7864	1625 
45	7875	784 832 1994 2036 3434 3435 3633 
45	7881	658 853 1091 1628 2509 3406 
45	7892	517 
45	7895	1192 3298 4366 
45	7910	2122 
45	7919	20 
45	7920	581 2261 
45	7924	115 
45	7946	923 1087 2695 
45	7953	227 1364 3273 5225 
45	7956	1682 
45	7986	236 
45	8001	26 41 
45	8017	3815 3859 6441 7119 
45	8034	76 1760 
45	8036	175 719 822 
45	8049	120 
45	8058	49 
45	8087	290 
45	8100	506 
45	8109	602 1393 2437 
45	8111	8552 
45	8113	558 
45	8118	423 
45	8124	2415 
45	8132	1735 4324 
45	8145	1130 
45	8153	20 
45	8154	667 
45	8158	2943 
45	8238	3779 
45	8247	89 1600 1851 4332 4969 
45	8296	1246 
45	8319	711 
45	8324	206 
45	8325	680 925 2774 
45	8353	1751 
45	8361	768 
45	8381	564 
45	8387	7 
45	8407	4208 
45	8442	176 
45	8474	2543 
45	8495	1884 2257 2910 3276 6218 7634 12814 15860 16427 17374 22813 23169 25881 26304 27736 37327 37920 38256 41808 47672 47895 
45	8516	36 
45	8543	457 679 
45	8544	1352 
45	8564	1320 
45	8573	4363 12025 16490 18716 24275 31298 31550 
45	8592	700 
45	8608	320 
45	8610	982 1227 1257 1876 2089 3611 
45	8614	536 
45	8615	108 2173 2736 3877 3946 
45	8625	6 
45	8656	188 
45	8664	943 1151 2793 2807 
45	8665	1464 
45	8684	1464 2198 
45	8710	286 
45	8745	5146 
45	8770	1844 
45	8773	1993 3120 3450 
45	8783	2127 2314 
45	8800	805 1001 8529 
45	8820	227 
45	8827	17 
45	8860	2010 
45	8861	92 
45	8887	92 
45	8895	1049 
45	8904	171 
45	8913	90 
45	8923	1434 3726 
45	8932	624 
45	8938	699 
45	8944	101 
45	8947	385 442 501 
45	8958	351 
45	8959	784 1932 2096 2675 4702 
45	8970	1548 1958 2240 2714 2730 2751 5401 
45	8982	1308 1714 
45	8990	131 
45	9008	656 
45	9015	567 6457 7360 
45	9048	401 
45	9049	597 3385 
45	9051	1336 
45	9055	143 
45	9058	10 
45	9090	510 
45	9095	476 
45	9101	387 
45	9108	1001 
45	9138	1731 
45	9142	1438 1678 
45	9147	1959 
45	9151	250 
45	9176	270 
45	9199	760 
45	9201	68 
45	9227	125 
45	9235	2568 3339 
45	9238	261 
45	9240	448 466 533 
45	9250	27 
45	9252	1515 1516 
45	9253	353 
45	9272	940 
45	9278	25 1026 
45	9286	86 443 744 992 
45	9297	1057 
45	9308	178 
45	9311	83 
45	9321	97 
45	9326	213 532 
45	9329	43 
45	9341	508 
45	9348	243 
45	9349	4231 
45	9418	2018 2217 
45	9439	632 
45	9457	186 
45	9477	515 1154 1843 1957 
45	9481	240 963 
45	9482	778 
45	9494	848 5380 
45	9504	490 
45	9506	21 
45	9509	1064 
45	9520	197 
45	9522	112 
45	9523	137 462 
45	9528	103 
45	9538	587 642 
45	9546	39 
45	9574	132 
45	9576	1504 1785 
45	9617	4928 
45	9622	47 
45	9634	663 
45	9635	1715 
45	9640	334 413 492 
45	9641	5666 7068 8825 11533 
45	9653	1475 
45	9658	1916 3062 
45	9674	447 
45	9694	1794 
45	9717	1769 
45	9727	702 
45	9741	208 
45	9743	3570 3571 
45	9759	2428 
45	9784	7625 
45	9798	1105 
45	9827	5341 12890 
45	9831	1283 1451 1929 2126 2372 3110 4032 
45	9849	859 
45	9850	1039 1040 
45	9855	1478 
45	9866	743 2571 2717 8445 14113 15727 21967 23483 25687 29548 32574 32734 37391 38184 41846 42384 
45	9910	252 
45	9913	32 
45	9954	20 
45	9960	181 486 
45	9964	107 437 590 
45	9989	1497 
45	9997	2295 2311 3601 
45	10014	76 
45	10021	831 3167 3407 3962 4657 5497 
45	10038	42 
45	10044	768 1258 1314 
45	10050	467 
45	10098	644 
45	10104	639 4419 
45	10105	4 
45	10113	27 
45	10125	2500 2622 3167 5354 5602 9415 11540 
45	10130	109 
45	10141	408 
45	10156	101 
45	10169	4 23 
45	10181	805 878 
45	10197	147 
45	10212	125 
45	10215	655 667 725 
45	10218	6903 
45	10236	2144 2622 
45	10244	134 1448 
45	10258	127 
45	10274	330 1477 
45	10281	1647 
45	10324	3398 4399 
45	10328	362 
45	10341	4073 
45	10361	1774 3511 
45	10365	92 313 
45	10394	1198 
45	10395	3132 3445 
45	10416	2883 4080 
45	10427	4701 
45	10434	3631 
45	10498	42 
45	10517	479 512 
45	10525	811 1359 
45	10529	3868 4062 4642 4830 5007 5824 6047 7995 8312 9564 12418 12483 12546 12804 13910 16933 18426 19055 22308 23761 
45	10532	1394 
45	10533	959 1177 
45	10546	1473 
45	10555	595 758 
45	10586	1174 3547 5313 
45	10599	37 776 
45	10622	571 758 1117 2947 
45	10640	307 
45	10642	1625 1745 
45	10644	1369 
45	10649	356 
45	10650	1472 
45	10656	2859 
45	10658	337 
45	10687	489 
45	10701	532 
45	10724	27 
45	10739	306 
45	10772	400 
45	10789	3555 
45	10815	2159 
45	10818	921 978 
45	10821	20 
45	10827	4808 5721 
45	10843	107 
45	10866	1619 
45	10888	256 1229 1277 1308 
45	10889	117 372 
45	10896	32 2251 2340 3693 4228 
45	10898	551 
45	10918	688 
45	10926	132 
45	10936	199 
45	10938	6 
45	10941	1390 3245 3846 4180 5650 5933 6277 
45	10947	1337 8404 10566 10983 11502 
45	11001	1706 
45	11008	385 
45	11028	40 
45	11030	1070 1731 3804 
45	11058	3651 9475 
45	11082	73 
45	11087	8 
45	11098	70 77 3752 4255 5608 
45	11131	332 
45	11156	424 1615 4229 5037 
45	11161	103 
45	11201	100 
45	11226	237 
45	11237	1839 
45	11242	697 1056 
45	11259	360 
45	11279	1364 
45	11285	3571 
45	11291	729 2065 
45	11293	2340 2813 
45	11310	2634 3099 3315 
45	11330	83 
45	11338	1493 
45	11348	698 
45	11358	1490 
45	11382	281 
45	11390	82 96 
45	11407	217 
45	11408	478 
45	11416	455 
45	11443	764 
45	11455	192 
45	11486	161 
45	11499	941 
45	11533	355 
45	11619	132 
45	11624	752 
45	11659	93 769 
45	11668	2317 5447 6847 9997 10832 13094 
45	11681	2418 4196 4986 5303 5598 7847 8037 8198 8542 
45	11683	4000 6764 
45	11693	2254 
45	11703	1475 2272 2868 
45	11721	1086 
45	11728	390 
45	11740	2 
45	11744	2657 4530 6770 7429 8869 10583 12489 
45	11815	1132 
45	11832	1987 
45	11845	39 40 
45	11872	1954 
45	11922	98 
45	11923	697 2010 
45	11930	682 1854 
45	11955	3891 4592 
45	11980	281 
45	11989	1567 4765 
45	11993	158 
45	11999	417 
45	12001	60 
45	12020	236 
45	12048	735 
45	12078	236 
45	12088	1451 1726 2232 2323 
45	12098	1543 2927 
45	12103	57 
45	12108	260 272 
45	12124	4 
45	12126	1185 
45	12127	321 2632 
45	12133	204 264 
45	12134	2080 
45	12155	1089 
45	12160	2046 
45	12175	1625 2120 2258 
45	12182	296 
45	12193	963 1121 
45	12218	1416 1811 2910 
45	12228	69 176 4556 
45	12232	845 
45	12243	723 
45	12255	7 
45	12278	1485 
45	12288	2917 11408 
45	12293	58 291 
45	12298	684 
45	12314	2465 
45	12327	7583 
45	12330	1186 2614 
45	12346	1211 1212 
45	12347	686 716 1085 3026 
45	12357	205 
45	12368	156 
45	12371	18 
45	12374	4015 
45	12379	555 
45	12386	929 
45	12390	64 
45	12402	20 
45	12449	286 3734 3762 5514 5515 
45	12482	1068 1380 
45	12490	439 
45	12491	46 
45	12494	1128 1772 3318 3590 3913 
45	12495	1441 3290 
45	12506	1801 
45	12521	421 
45	12524	237 3692 4598 6329 
45	12538	5988 11741 17544 19508 
45	12546	1680 2312 3169 4165 6129 6480 
45	12549	692 
45	12554	14 
45	12593	847 
45	12595	139 
45	12606	3005 3052 
45	12612	346 
45	12617	65 
45	12638	279 
45	12651	812 1173 1229 
45	12659	6 
45	12667	719 792 1171 6657 
45	12674	145 1542 3188 
45	12680	2882 4819 
45	12681	423 
45	12694	3713 
45	12698	283 296 493 
45	12727	760 1288 
45	12735	780 
45	12747	1830 
45	12750	233 
45	12752	3307 8306 
45	12753	522 523 
45	12771	279 
45	12795	68 2389 
45	12796	2 
45	12807	248 685 
45	12814	485 
45	12815	1225 
45	12821	718 
45	12833	317 
45	12838	197 
45	12840	58 
45	12844	1295 1746 2253 4599 
45	12863	608 
45	12864	233 
45	12885	202 
45	12898	1276 
45	12899	1670 2869 
45	12920	1516 
45	12951	140 870 
45	12958	598 
45	12964	609 
45	12989	1191 
45	13046	3377 
45	13047	93 
45	13063	489 
45	13069	1710 
45	13070	322 
45	13080	75 
45	13081	78 
45	13083	435 
45	13084	1606 
45	13099	397 
45	13126	4770 4771 
45	13170	1872 3578 
45	13177	437 
45	13184	239 
45	13189	28 
45	13191	964 
45	13196	685 1690 1959 2312 4137 
45	13199	2894 4108 
45	13204	332 
45	13223	2209 
45	13235	2781 
45	13281	83 
45	13293	1371 2223 3567 3650 3968 
45	13297	892 
45	13323	200 
45	13342	2991 3999 
45	13344	2926 
45	13347	3210 
45	13355	1558 
45	13361	68 
45	13371	398 
45	13381	1316 
45	13414	752 
45	13417	116 
45	13432	1016 1371 
45	13478	444 633 
45	13480	671 
45	13501	902 2010 
45	13505	656 
45	13508	341 554 
45	13511	386 457 
45	13516	2466 2652 
45	13532	909 1920 
45	13535	2400 4393 5486 5752 7212 9370 10286 10522 11039 
45	13537	5677 6457 
45	13538	43 
45	13540	119 
45	13549	666 1927 2905 
45	13555	17 
45	13575	543 
45	13578	20 
45	13580	337 
45	13600	242 
45	13608	761 
45	13621	47 
45	13639	15 
45	13659	187 
45	13669	1644 
45	13676	248 
45	13697	12 75 
45	13711	193 1053 
45	13714	77 
45	13719	242 
45	13724	51 
45	13750	5688 
45	13784	1055 1586 1659 3226 3236 3366 
45	13798	301 
45	13809	180 
45	13839	650 
45	13842	1783 
45	13857	1648 
45	13862	168 
45	13870	1691 5525 6091 14785 
45	13871	654 
45	13890	5591 
45	13902	167 
45	13912	21 
45	13923	2773 2809 
45	13963	771 2745 3403 
45	13966	56 
45	13977	4310 
45	13981	1234 
45	13999	1877 2200 4711 5551 
45	14015	66 176 
45	14021	4970 
45	14025	1325 
45	14039	1154 1374 
45	14045	1513 
45	14046	2156 
45	14048	119 183 
45	14054	2732 
45	14064	235 
45	14067	581 
45	14079	507 
45	14096	52 495 2571 
45	14105	2776 
45	14133	161 
45	14134	3414 6275 
45	14164	531 
45	14166	244 
45	14170	1084 1191 
45	14178	2311 2682 
45	14186	803 
45	14197	1253 
45	14215	161 
45	14221	115 
45	14250	578 732 2006 
45	14253	20 
45	14258	2840 3163 
45	14261	2530 9641 
45	14272	1133 1374 
45	14274	882 1794 2289 
45	14309	161 
45	14360	84 
45	14372	6903 
45	14375	106 143 
45	14376	491 
45	14389	64 
45	14397	207 
45	14404	7 65 
45	14410	239 1419 1471 3315 4042 
45	14426	1365 
45	14438	384 
45	14447	120 
45	14461	261 480 481 
45	14482	1003 
45	14485	1777 
45	14486	66 
45	14499	3 
45	14506	787 1004 1653 
45	14511	1005 3284 
45	14513	148 
45	14532	614 2616 
45	14534	306 
45	14543	263 
45	14549	2422 
45	14557	2287 2749 4254 
45	14564	203 1533 1628 1669 1780 
45	14572	1127 
45	14588	152 
45	14591	20 
45	14596	295 1702 
45	14608	657 1162 1337 2822 3935 11649 
45	14630	15 
45	14644	922 
45	14647	5108 
45	14657	793 
45	14670	101 282 
45	14695	80 
45	14705	604 771 
45	14740	688 
45	14752	2964 3864 
45	14759	561 
45	14769	115 
45	14771	131 
45	14774	29 
45	14784	1256 1586 
45	14796	7632 
45	14797	277 683 
45	14801	93 
45	14816	154 686 944 
45	14833	7 50 
45	14839	108 
45	14840	957 
45	14845	7 
45	14879	89 
45	14916	128 
45	14924	2231 
45	14940	443 1017 
45	14962	437 464 
45	14967	978 
45	14979	21 
45	15014	600 
45	15019	5869 
45	15034	571 
45	15043	304 
45	15048	440 
45	15062	627 810 
45	15079	86 
45	15092	221 
45	15101	2464 3684 4464 
45	15106	5476 11819 
45	15109	119 
45	15112	722 1432 
45	15137	87 604 
45	15139	1682 2040 2255 2392 
45	15146	5470 6208 6276 
45	15157	3027 4141 4230 
45	15164	472 
45	15172	672 
45	15235	637 
45	15238	2806 
45	15265	162 
45	15292	2602 
45	15301	145 
45	15302	397 
45	15304	30 
45	15315	136 
45	15338	823 2610 2658 
45	15373	471 
45	15409	245 
45	15419	350 1732 2601 5931 5970 9092 
45	15463	20 
45	15515	3186 4465 
45	15527	60 
45	15536	181 
45	15548	618 819 
45	15575	171 
45	15589	222 
45	15605	1425 1500 1910 
45	15609	388 507 
45	15614	1478 
45	15623	48 
45	15643	1686 
45	15654	244 1603 3843 
45	15663	1030 
45	15674	1547 2068 7185 
45	15688	54 
45	15704	48 
45	15706	597 
45	15707	866 1368 
45	15712	231 
45	15714	581 
45	15750	2255 2966 
45	15756	395 
45	15763	73 76 1273 
45	15764	468 
45	15770	1152 1533 
45	15779	337 
45	15782	452 
45	15813	191 
45	15818	2871 4182 4523 5523 7093 
45	15827	318 
45	15833	209 210 
45	15835	195 356 
45	15855	458 1056 
45	15860	444 
45	15861	2059 
45	15869	3 
45	15874	98 
45	15906	876 1142 1143 8189 9009 
45	15908	771 
45	15915	149 
45	15917	449 
45	15943	1528 
45	15946	118 447 
45	15967	869 1904 
45	15977	231 
45	15981	555 
45	15990	13 
45	16012	256 2277 
45	16025	152 
45	16029	1031 1840 
45	16032	382 
45	16034	2398 5208 5869 
45	16039	4074 
45	16049	573 
45	16058	436 
45	16080	182 
45	16091	867 
45	16108	1056 
45	16111	2571 
45	16143	1627 1717 5456 
45	16174	912 
45	16175	2503 
45	16180	52 
45	16182	1306 
45	16194	626 
45	16212	336 
45	16216	23 
45	16221	20 
45	16227	536 3032 
45	16264	1569 4437 4685 7459 8796 9501 10446 
45	16275	147 
45	16276	3318 8478 9607 
45	16299	1939 
45	16308	1034 
45	16323	76 
45	16334	1210 1932 2028 6533 7957 
45	16337	2162 
45	16346	209 
45	16367	475 
45	16375	3267 5049 7630 
45	16408	345 2433 4090 5293 5803 
45	16411	1416 
45	16421	886 
45	16425	1349 
45	16447	75 
45	16449	14 
45	16450	4181 
45	16452	260 
45	16476	455 
45	16495	120 1238 
45	16503	121 
45	16520	2 
45	16546	1320 
45	16555	440 
45	16569	1876 
45	16600	426 
45	16605	824 
45	16619	4944 
45	16621	332 
45	16622	204 260 
45	16654	607 
45	16686	2127 4945 
45	16688	1833 9313 12363 17737 19029 26352 
45	16698	1177 2196 
45	16703	15 
45	16704	142 
45	16736	1283 2744 4227 4538 
45	16765	558 
45	16771	79 
45	16776	2483 
45	16779	610 
45	16781	1486 
45	16784	24 
45	16803	1036 2040 2178 2236 7125 
45	16835	228 
45	16836	166 
45	16844	285 293 
45	16867	163 
45	16879	1212 
45	16893	944 
45	16908	7103 7130 
45	16921	224 
45	16926	905 1253 
45	16927	881 
45	16947	424 
45	16976	40 
45	16989	128 
45	16994	1058 
45	17010	3245 
45	17015	77 
45	17029	64 
45	17031	1384 
45	17042	260 720 
45	17061	1302 
45	17080	67 
45	17082	32 
45	17095	360 
45	17108	113 
45	17119	3 
45	17137	171 
45	17148	821 
45	17166	785 
45	17175	7494 
45	17182	770 1083 1131 
45	17200	34 
45	17228	3 
45	17241	101 
45	17245	25 
45	17263	1333 
45	17279	7 
45	17292	69 
45	17294	1186 
45	17304	222 
45	17321	375 
45	17337	370 509 683 1014 
45	17347	415 
45	17362	10209 
45	17367	52 
45	17371	2494 
45	17387	87 
45	17390	125 
45	17393	1128 
45	17411	3673 4300 
45	17413	4009 5319 5597 5981 6180 7427 9280 10031 11549 13464 14074 14167 
45	17417	566 
45	17440	360 
45	17444	490 
45	17445	90 
45	17449	6 
45	17451	125 1626 
45	17478	5251 
20056	9880	490 
20056	14990	28 
001996	6840	3460 
19901999	10525	95 98 
20140115	992	284 
20140115	4555	7758 
20140115	11341	27 
20140115	14010	2734 
20050611	2769	910 
20050611	4981	227 
20050611	5749	313 
20050611	10644	1870 
20050611	16421	498 
20050611	16454	59 
39960	1383	1063 
2060	8801	7 98 238 
2060	9690	19 
2060	15076	535 552 577 
2060	16408	2548 
7331788	8319	391 
20090405	1497	57 
20090405	2774	183 
20090405	3536	8537 
20090405	4868	304 
20090405	5545	18 
20090405	6272	889 
20090405	8608	225 
20090405	8706	392 
20090405	8824	18 
20090405	10361	2266 2709 
20090405	12797	138 
20090405	14839	198 
20090405	16264	1226 
1908	750	216 
1908	1271	70 197 384 389 
1908	5081	862 949 954 
1908	7521	280 
1908	7710	76 
1908	7889	729 
1908	9598	5 
1908	10223	259 
1908	11065	36 
1908	11450	125 
1908	11573	97 
1908	15888	182 
1908	15935	236 444 
1908	15966	235 
1908	16845	25 
9201045	1127	183 
4614	1110	134 
4614	1919	116 
4614	3526	778 
0812barachas	2183	2818 
10sept2011	7314	481 
12212012	11289	434 
20050727	5984	1643 
20050727	5986	564 
20050727	6579	374 
20050727	7561	1526 
20050727	8087	162 
20050727	9798	935 
20050727	10054	56 
20050727	11063	299 
20050727	16334	599 
2ndfloor	309	118 
26crying	4096	1458 
26crying	9641	881 
26crying	14922	240 
195058	10189	964 
20070221	373	1482 
20070221	913	445 
20070221	1718	699 
20070221	2843	1063 1098 
20070221	4576	1530 1591 
20070221	4665	2426 
20070221	9380	685 
20070221	12266	267 
20070221	12933	1240 1322 
20070221	13009	189 
20070221	14030	977 
20070221	14123	111 
20070221	14178	1487 1513 1542 
20070221	14952	161 170 
20070221	16276	6292 
20070221	16586	2428 2768 
14146927p14975271c	12964	217 989 
20130330	8545	134 
20130330	15967	3808 
9599	11062	171 
4087079181	12951	912 
070307	887	2351 
1600	2215	886 
1600	4671	183 
1600	4968	29 
1600	6396	1502 1805 
1600	7019	2101 
1600	8255	197 
1600	8570	47 
1600	11503	18 
1600	12898	49 
1600	13381	731 
1600	14610	96 
1600	15481	377 
1600	16504	388 
20091026	1430	3207 
20091026	3766	1056 
20091026	5735	1212 
20091026	5783	4368 
20091026	6219	749 
20091026	7366	994 
20091026	10125	7655 
20091026	11667	1108 
20091026	11954	537 580 
20091026	12958	847 883 906 924 
20091026	13750	299 
20091026	16025	169 
20091026	16276	8399 8409 8476 8492 
20091026	16674	295 383 
20091026	16688	4772 
20091026	16849	1501 
11member	7763	154 
556	12859	455 
6305	10007	147 
20131221	4451	10301 
20131221	6819	816 
20131221	9593	1950 
20110924nbsp	1291	3188 
20decorator	12268	2521 
20090105	1256	1133 
20090105	1469	699 
20090105	2861	538 
20090105	3397	5439 
20090105	3874	593 
20090105	5428	2888 2899 
20090105	8495	8896 
20090105	8970	2431 
20090105	9454	32 
20090105	11997	120 
20090105	12610	82 
20090105	13199	2324 2682 2892 3097 3482 
20090105	15137	648 
20090105	15419	765 
20090105	15967	2553 
098	593	2166 
67pm0	15163	1277 
85pm	2570	689 
85pm	11237	3512 
1003	2075	820 
1003	6189	53 
1003	6396	11757 
1003	16050	106 
20032004	289	210 
20032004	724	160 
20032004	1519	230 271 835 845 
20032004	1599	502 
20032004	3200	535 
20032004	4377	101 
20032004	4391	108 
20032004	5073	238 
20032004	5168	24 
20032004	5392	241 
20032004	6184	43 
20032004	6451	601 
20032004	6875	512 529 626 
20032004	6938	11 
20032004	7512	406 793 
20032004	7763	412 
20032004	7952	1401 
20032004	8107	66 
20032004	8238	1339 
20032004	8374	258 
20032004	9196	239 257 
20032004	9956	120 
20032004	10141	449 
20032004	10981	306 
20032004	11202	78 
20032004	11754	145 
20032004	12180	0 
20032004	12528	21 
20032004	12765	168 
20032004	12859	59 
20032004	13265	314 
20032004	13941	485 
20032004	14043	99 
20032004	14162	480 
20032004	15071	88 
20032004	16245	379 
20032004	16252	9 74 
20032004	16288	404 
20032004	16446	1366 1917 
20032004	17049	22 
20032004	17158	164 
20032004	17215	762 
20032004	17298	4746 5402 6850 
5307572902	13175	884 
20041122	3988	32 
20041122	4174	232 
20041122	4195	189 
20041122	4452	36 
20041122	7200	9 
20041122	8196	54 
20041122	10757	85 
20041122	14891	36 
14098652p14928484c	5394	106 
714	1502	314 
714	5490	244 
714	7678	268 
714	9977	5 
714	11893	988 
714	12951	1258 
714	13085	5 89 
714	13180	428 
714	16018	29 
714	16376	402 
13489410p14330102c	11668	992 
13489410p14330102c	13309	69 
90929	14227	153 
20120313	488	704 
20120313	2721	5232 
20120313	2820	2505 
20120313	3466	4 
20120313	3739	194 231 
20120313	4956	64 
20120313	7074	1906 
20120313	12228	4062 
20120313	16342	269 
20140801	3219	3440 
20140801	8795	121 
20140801	10789	6664 
20140801	17294	2630 
20140801	17356	215 
708	1225	1736 
708	5749	90 
1187665	3259	147 
80000	14287	845 
19992006	6103	101 
19992006	12765	215 
132b	16204	368 
4697986234	4679	174 
3088588	11270	1666 
3088588	12909	1653 
1300	28	1220 
1300	3923	875 
1300	4008	13 
1300	4263	116 
1300	4512	656 
1300	4846	15279 
1300	6162	748 
1300	6640	305 
1300	7383	350 
1300	7501	379 
1300	8319	335 
1300	9023	255 
1300	9221	24 139 
1300	9293	1889 
1300	9866	17928 
1300	10572	3479 
1300	12828	969 
1300	14260	2763 2779 
1300	16421	3681 
1300	16688	3104 
32826	5408	186 
200910season	15358	88 
00510youthandeducation	7959	64 
22hillary	16484	192 
4154947349	10671	5258 
3421879	832	214 
20070207	617	252 
20070207	881	202 
20070207	2843	997 
20070207	3597	8488 8508 
20070207	9382	4800 
20070207	10517	510 
20070207	10644	2052 
20070207	10941	435 
20070207	12829	1379 
20070207	12937	166 
20070207	14039	1298 
20070207	14482	911 
20070207	14719	933 
20070207	16245	1092 1645 
32x32	10973	3 
20061017024117	6058	686 
1025	3844	3091 
1025	6579	205 
1025	10653	49 
1025	11289	142 
1025	11594	240 
1025	12259	71 
1025	17444	199 
20130721	1653	133 
20130721	6892	11794 
20130721	7237	86 
20130721	13432	1931 
200in1	7025	2512 
50cc	7451	175 194 
50cc	14711	330 
1844	8601	221 
047	15721	464 
8methylnvanillyl6nonenamide	3181	675 
1937933	2110	46 
198082	1327	30 
2006521	15906	134 
203	1125	165 
203	2432	168 
203	2458	135 
203	2997	18 
203	3143	9024 
203	4784	284 
203	4903	595 
203	5081	480 
203	5490	195 
203	5646	251 300 
203	8033	79 97 126 138 164 
203	8319	504 
203	8443	96 
203	9485	216 
203	10356	177 
203	10825	12 
203	11076	46 
203	11807	1138 
203	12200	434 
203	12636	249 
203	12700	7 
203	12828	3219 
203	12861	341 424 
203	13192	413 
203	13628	323 
203	14456	59 
203	16170	444 
203	16585	1690 
203	16887	850 
203	17189	58 
5i5uf8z4509hcow	10218	4374 
259	11248	435 
1337ad	15471	71 
026951	15176	1048 1156 1221 1275 1382 
20130901	5159	359 
20130901	9593	1642 
20130901	15492	2983 
20062013	13691	358 
8454684	4846	7645 
1918	1342	10 
1918	2220	961 
1918	4969	11 
1918	5376	1651 
1918	5584	16316 
1918	5969	346 
1918	6395	109 
1918	8671	98 
1918	9429	14 
1918	9815	63 
1918	10867	638 650 657 663 667 673 680 686 
1918	10893	40 
1918	12024	4 
1918	12835	14 
1918	12916	164 
1918	12983	10 
1918	13558	77 
1918	13857	95 
1918	17024	14 
1918	17251	11 21 
7583600	2697	150 505 
7583600	14209	324 
8889	15992	149 
1680	1686	183 
1680	7123	44 
5307585800	2295	8217 
43965	15666	12 
20090318	2828	725 
20090318	2861	1060 
20090318	3786	2433 3370 
20090318	4374	18 
20090318	4717	3957 
20090318	5749	1971 
20090318	7475	376 
20090318	8381	2583 
20090318	8495	11549 11748 
20090318	9759	3362 3422 
20090318	10021	1155 
20090318	10104	3704 
20090318	10215	722 
20090318	11943	84 
20090318	13608	258 
20090318	13890	7043 
20090318	14752	1812 
20090318	15419	1287 
20090318	15919	123 
20090318	16495	382 
20002	11112	230 
20051009	2700	62 80 112 
20051009	8111	7754 8043 
20051009	9827	3310 
747499	10535	230 
00296827072012063	8353	3851 3877 3900 3964 3995 4022 4051 
1s	942	3448 
1s	9220	858 
1s	9794	566 
1s	14260	1956 
990	4007	34 
990	6856	55 
990	8031	593 
990	11869	48 
990	16234	1685 
20120520	4162	23103 
20120520	5054	741 
20120520	6016	1255 
20120520	6835	158 284 560 
20120520	8644	192 
20120520	10642	2245 
20120520	11681	6555 
20120520	12228	4156 
20120520	14381	895 
20120520	14752	3728 
20120520	16503	33 119 189 209 
20120520	16555	1019 
84362	12747	972 
20131225	9164	85 
20131225	9866	38853 
20131225	14376	781 
19992002	7793	100 
19992002	10007	109 
19992002	11488	123 
20040731012141	9775	45 
3b1024	14139	650 
10gb	6975	1513 1621 
10gb	12175	3073 
10gb	15861	76 
20111107	3143	2132 3034 3376 3452 3734 4034 4079 
20111107	3543	5636 
20111107	4608	884 
20111107	8610	3817 
20111107	9640	737 
20111107	9784	10706 
20111107	11681	3619 
20111107	13394	7529 
20111107	13956	40 
20111107	13963	1627 
20111107	13999	6714 
20111107	16850	2010 2096 
20120521	1598	9385 9402 
20120521	4162	23140 23177 
20120521	5129	3959 
20120521	6835	1089 
20120521	7879	4928 
20120521	8797	4363 
20120521	9155	1574 
20120521	10218	6820 
20120521	10648	2517 2669 2705 
20120521	11882	4 
20120521	13218	1550 
20120521	13478	954 
20120521	14858	887 
20120521	16503	247 
20120521	17148	273 
20120521	17358	4940 
00pm06	8473	350 
939	7176	268 
939	10956	127 129 143 208 
40minute	3455	15 
2067	907	494 538 
20060104	1682	134 
20060104	1942	2508 
20060104	2072	153 
20060104	5386	342 
20060104	9865	655 
20060104	12546	1943 1978 
20060104	14397	180 
20060104	15481	211 
20060104	15928	10 50 
20060104	16411	1027 
5103294452	1228	6531 
050	160	100 128 448 589 679 741 
050	921	88 232 307 441 494 547 1148 1246 1280 1381 1429 1465 1512 
050	1144	158 
050	1525	90 136 251 312 315 402 405 
050	1600	86 193 231 326 
050	1601	13 
050	1611	13 
050	1656	115 233 320 514 594 677 809 855 996 1053 1119 1170 1210 
050	1933	92 
050	2330	88 180 281 328 377 444 551 694 
050	2351	86 198 243 293 342 408 471 548 597 644 692 734 788 871 935 1002 1051 1096 1143 1185 1227 1270 1313 1461 1602 1699 1801 2210 2284 2379 2548 2611 2670 2746 2826 2888 2930 3017 3106 3136 3170 3216 3263 
050	2409	108 161 261 409 483 574 617 667 728 818 862 924 988 1069 1107 1173 1272 
050	2464	56 
050	2723	85 
050	3159	111 202 
050	3984	94 
050	4183	96 190 
050	4614	86 
050	4954	97 248 497 601 683 
050	6135	96 252 316 
050	6507	108 160 204 263 
050	7138	18 
050	7634	89 
050	7707	87 
050	7716	96 214 262 338 
050	7781	98 
